ID_ev_booking;date_start;title;subtitle;room;tag1_E;tag2_E;genre;cast_full;program_full
000000e9:001b7363;2026-05-08T19:30:00;Vagabond Kings;Guitars, Drums & Rock’n’Roll!;Espace Découverte;Fräiraim;Jazz and More;Pop / Rock;Paul Hoffmann (vocals) | Paul Hoffmann (guitare) | Benoît Martiny (Drums) | Benoît Martiny (vocals) | Paul Reuter (guitare basse électrique) | Paul Reuter (vocals) | Gilles Lanners (Keyboards) | Gilles Lanners (vocals) | Vagabond Kings (ensemble) | Frank Jonas (guitare);Chansons dans le style hard rock mélodique
000000e9:001bc183;2026-05-08T19:30:00;!Europaconcert;Dvořák 9 & Bruckner Te Deum;Grand Auditorium;External Organiser;;0;Chœur de Chambre de Luxembourg (chœur) | European Academic Orchestra (orchestre) | Musique Militaire Grand-Ducale (orchestre) | Antonio Grosu (direction) | Valentina Nafornița (soprano) | Lilia Istratii (mezzo-soprano) | Konu Kim (ténor) | Alexei Botnarciuc (basse);Antonín Dvořák — Symphonie N° 9 «Du Nouveau Monde» / «Aus der Neuen Welt» | Anton Bruckner — Te Deum
000000e9:001b6d5c;2026-05-09T18:30:00;Ciné-Concert: Europe: La Bataille des sièges, un film de Donato Rotunno;sous la direction musicale de Pascal Schumacher;Salle de Musique de Chambre;External Organiser;;0;Singülar Orchestra (ensemble) | Sebastian Studnitzky (piano, trompette, effets) | Sylvain Rifflet (saxophones, clarinettes, effets) | Kristof Roseeuw (contrebasse) | Edward Perraud (percussion) | Pascal Schumacher (vibraphone, glockenspiel, synthétiseur, effets, musique) | Donato Rotunno (réalisation);
000000e9:001a0451;2026-05-10T17:00:00;Verdi: Nabucco;Luxembourg Philharmonic;0000010f:0000017d;Classical Hits;Epic;Opera;Luxembourg Philharmonic (orchestre) | Gaetano Lo Coco (direction) | Daniel Luis de Vicente (Baryton) | Matteo Roma (ténor) | Vittorio De Campo (basse) | Ewa Vesin (soprano) | Lotte Verstaen (mezzo-soprano) | Nika Guliashvili (basse) | Carmen Buendía (soprano) | Christiane Jatahy (mise en scène) | An D'Huys (costumes) | Thomas Walgrave (scénographie) | Marcelo Lipiani (scénographie) | Thomas Walgrave (lumières) | Batman Zavareze (vidéo) | Paulo Camacho (photographie) | Júlio Parente (développement du système vidéo) | Clara Pons (dramaturgie) | Hugo Kampschreur (ténor);Giuseppe Verdi — Nabucco
000000e9:001b992d;2026-05-10T19:30:00;- Camille -, Robyn Orlin & Phuphuma Love Minus;A piece about water without water;Grand Auditorium;World;Outside-the-box;World;- Camille - (vocals) | Robyn Orlin (directing) | Marie Sigal (choir conducting) | Phuphuma Love Minus (ensemble vocal) | Mlungiseleni Majozi (vocals) | Saziso Mvelase (vocals) | Lucky Khumalo (vocals) | Mqapheleni Ngidi (vocals) | Jabulani Mcunu (vocals) | Amos Bhengu (vocals) | Siphesihle Ngidi (vocals) | Mbongeleni Ngidi (vocals) | Mbuyiseleni Myeza (vocals) | Mlungiseleni Majozi (vocals) | Robyn Orlin (costume design) | Robyn Orlin (stage design) | Birgit Neppl (stage design) | Birgit Neppl (costume design) | Eric Perroys (video) | Zak Cammoun (sound) | Vito Walter (light design) | Jean-Marc L’Hostis (direction technique);
000000e9:001a1f4b;2026-05-11T19:30:00;Four Seasons with Janine Jansen;Camerata Salzburg;Grand Auditorium;Classical Hits;Mood-booster;Early music & Baroque;Camerata Salzburg (orchestre de chambre) | Janine Jansen (violon) | Gregory Ahss (direction) | Gregory Ahss (violon);Richard Dubugnon — Piccolo concerto grosso op. 87 | Nino Rota — Concerto per archi | Francesco Geminiani — Concerto grosso op. 5/12 «La Follia» (d’après / nach A. Corelli: Sonate op. 5/12) | Antonio Vivaldi — Le quattro stagioni
000000e9:001adb26;2026-05-12T19:30:00;Rising Star: Trio Concept;A Concept of Darkness;Salle de Musique de Chambre;Intimate;Soulful;Chamber;Trio Concept (trio avec piano) | Francesco Massimino (violoncelle) | Edoardo Grieco (violon) | Lorenzo Nguyen (piano);Clemens K. Thomas — Save Pepe (commande ECHO) | Maurice Ravel — Trio pour violon, violoncelle et piano | Giulia Lorusso — Notturno | Mieczysław Weinberg — Trio op. 24
000000e9:001c0eb0;2026-05-13T10:00:00;Schoolharmonic: Trio Concept;;0000010f:0000016a;Multilingual;12–18 years;0;Trio Concept (trio avec piano) | Francesco Massimino (violoncelle) | Edoardo Grieco (violon) | Lorenzo Nguyen (piano) | Martina Menichetti (modération);
000000e9:001a0461;2026-05-13T19:30:00;Gast Waltzing & Guests;feat. Angélique Kidjo, Dobet Gnahoré, Kyle Eastwood;Grand Auditorium;Jazz and More;Mood-booster;Crossover;Luxembourg Philharmonic (orchestre) | Gast Waltzing (conducting) | Dobet Gnahoré (vocals) | Angélique Kidjo (vocals) | Kyle Eastwood (double bass) | Morgane Ji (vocals) | Maggie Parke (vocals) | Jean-Jacques Mailliet (violin) | David Laborier (guitar) | Rom Heck (bass) | Rainer Kind (drums) | Li Xiaochuan (trumpet);Gast Waltzing, Jean-Jacques Mailliet — Invasion | Gast Waltzing — George's theme (George and the Dragon) (arr. Steven Reineke) | Gast Waltzing — Battle of the Picks (George and the Dragon) (arr. Steven Reineke) | Gast Waltzing — «My Song for You» | Gast Waltzing — «Glad You're here» | Gast Waltzing — Moon over Sapporo (arr. Peter Hinderthür) | Éric Lapleau — «Woman Soldier» (arr. David Laborier) | Morgane Ji — «Loving Machine» (arr. Gast Waltzing ) | Lalo Schifrin — Magnum Force (arr. Jean-Jacques Maillet) | Jaco Pastorius — Teen Town (arr. Jean-Jacques Mailliet) | Ennio Morricone — The Good, the Bad and the Ugly (arr. Gast Waltzing, Jean-Jacques Mailliet) | Dobet Gnahoré — «Afrika» (arr. Gast Waltzing) | Dobet Gnahoré, Colin Laroche de Féline — «Samahani» (arr. Gast Waltzing) | Gast Waltzing — Never Enough | Angélique Kidjo, Jean Hebrail — «Bahia» (arr. Gast Waltzing) | Fadhili William — «Malaika» (arr. Gast Waltzing) | Angélique Kidjo, Jean Hebrail — «Kelele» (arr. Gast Waltzing)
000000e9:001bf8f2;2026-05-15T10:00:00;Cipollino;;Espace Découverte;In Luxembourgish;4–8 years;0;Ian De Toffoli (Text) | Betsy Dentzer (Erzielung) | Christian Thausing (Regie) | Alexander Krampe (Arrangementer) | Cyprien Keiser (Cello) | Miguel Parapar Restović (Perkussioun) | Ezgi Göktürk (Piano) | Frin Wolter (Akkordeon) | Giuseppe Mennuti (Elektresch Gittar) | Isabel Toccafondi (Kostümer) | Isabel Toccafondi (Bün);Karen Khachaturian — Cipollino (extraits)
000000e9:001c327a;2026-05-15T19:30:00;Festival de guitare – Récital Ricardo Gallén;;Salle de Musique de Chambre;External Organiser;;0;Ricardo Gallén (guitare);Manuel Ponce — Sonatina meridional | Agustín Barrios Mangoré — Valse op. 8/3 | Agustín Barrios Mangoré — Valse op. 8/4 | Isaac Albéniz — Torre Bermeja, serenata (12 Piezas características) | Isaac Albéniz — Capricho Catalan | Isaac Albéniz — Zambra granadina (Suite Española N° 2) | Isaac Albéniz — Sevilla op. 47/3 (Suite española) | Johann Sebastian Bach — Lautensuite BWV 997
000000e9:001b6702;2026-05-16T11:00:00;Cipollino;Erzielconcert nom Kannerbuch vum Gianni Rodari;Espace Découverte;In Luxembourgish;4–8 years;;Ian De Toffoli (Text) | Betsy Dentzer (Erzielung) | Christian Thausing (Regie) | Alexander Krampe (Arrangementer) | Cyprien Keiser (Cello) | Miguel Parapar Restović (Perkussioun) | Ezgi Göktürk (Piano) | Frin Wolter (Akkordeon) | Giuseppe Mennuti (Elektresch Gittar) | Isabel Toccafondi (Kostümer) | Isabel Toccafondi (Bün);Karen Khachaturian — Cipollino (extraits)
000000e9:001b6706;2026-05-17T11:00:00;Cipollino;Erzielconcert nom Kannerbuch vum Gianni Rodari;Espace Découverte;In Luxembourgish;4–8 years;;Ian De Toffoli (Text) | Betsy Dentzer (Erzielung) | Christian Thausing (Regie) | Alexander Krampe (Arrangementer) | Cyprien Keiser (Cello) | Miguel Parapar Restović (Perkussioun) | Ezgi Göktürk (Piano) | Frin Wolter (Akkordeon) | Giuseppe Mennuti (Elektresch Gittar) | Isabel Toccafondi (Kostümer) | Isabel Toccafondi (Bün);Karen Khachaturian — Cipollino (extraits)
000000e9:001b9cb4;2026-05-17T19:30:00;Anoushka Shankar presents «Chapters»;with the London Contemporary Orchestra;Grand Auditorium;World;Soulful;World;London Contemporary Orchestra (orchestre) | Robert Ames (conducting) | Anoushka Shankar (sitar);
000000e9:001b6704;2026-05-18T10:00:00;Cipollino;Erzielconcert nom Kannerbuch vum Gianni Rodari;Espace Découverte;In Luxembourgish;4–8 years;0;Ian De Toffoli (Text) | Betsy Dentzer (Erzielung) | Christian Thausing (Regie) | Alexander Krampe (Arrangementer) | Cyprien Keiser (Cello) | Miguel Parapar Restović (Perkussioun) | Ezgi Göktürk (Piano) | Frin Wolter (Akkordeon) | Giuseppe Mennuti (Elektresch Gittar) | Isabel Toccafondi (Kostümer) | Isabel Toccafondi (Bün);Karen Khachaturian — Cipollino (extraits)
000000e9:001b3d17;2026-05-20T19:30:00;Pour la fin du temps;Widmann, Faust, Queyras, Aimard;Salle de Musique de Chambre;Soulful;Thought-provoking;Chamber;Jörg Widmann (clarinette) | Isabelle Faust (violon) | Jean-Guihen Queyras (violoncelle) | Pierre-Laurent Aimard (piano);Alban Berg — Vier Stücke op. 5 | Maurice Ravel — Sonate pour violon et violoncelle | Elliott Carter — Epigrams | Olivier Messiaen — Quatuor pour la fin du temps
000000e9:001b118d;2026-05-22T10:00:00;Baby Space;;Espace Découverte;Without words;0–2 years;;Dalija Acin Thelander (conception) | Dalija Acin Thelander (réalisation) | Dalija Acin Thelander (décors) | Stephany Ortega (soprano) | Emmanuelle Bizien (piano) | Aifric Ní Chaoimh (danse) | Aifric Ní Chaoimh (comédie);
000000e9:001a046a;2026-05-22T19:30:00;Poems on Life, Love, Loss;with Sir John Eliot Gardiner;Grand Auditorium;Soulful;Epic;Orchestra / Vocal / Choral;Luxembourg Philharmonic (orchestre) | Sir John Eliot Gardiner (direction) | Alice Coote (mezzo-soprano);Carl Maria von Weber — Oberon: Ouverture | Gustav Mahler — Rückert-Lieder | Jean Sibelius — Symphonie N° 2
000000e9:001b118f;2026-05-23T10:30:00;Baby Space;;Espace Découverte;Without words;0–2 years;;Dalija Acin Thelander (conception) | Dalija Acin Thelander (réalisation) | Dalija Acin Thelander (décors) | Stephany Ortega (soprano) | Emmanuelle Bizien (piano) | Aifric Ní Chaoimh (danse) | Aifric Ní Chaoimh (comédie);
000000e9:001b1191;2026-05-24T10:30:00;Baby Space;;Espace Découverte;Without words;0–2 years;;Dalija Acin Thelander (conception) | Dalija Acin Thelander (réalisation) | Dalija Acin Thelander (décors) | Stephany Ortega (soprano) | Emmanuelle Bizien (piano) | Aifric Ní Chaoimh (danse) | Aifric Ní Chaoimh (comédie);
000000e9:001c2185;2026-05-28T10:30:00;Baby Space;;Espace Découverte;Without words;0–2 years;;Dalija Acin Thelander (conception) | Dalija Acin Thelander (réalisation) | Dalija Acin Thelander (décors) | Stephany Ortega (soprano) | Emmanuelle Bizien (piano) | Aifric Ní Chaoimh (danse) | Aifric Ní Chaoimh (comédie);
000000e9:001c0719;2026-05-29T10:30:00;Baby Space;;Espace Découverte;Without words;0–2 years;;Dalija Acin Thelander (conception) | Dalija Acin Thelander (réalisation) | Dalija Acin Thelander (décors) | Stephany Ortega (soprano) | Emmanuelle Bizien (piano) | Aifric Ní Chaoimh (danse) | Aifric Ní Chaoimh (comédie);
000000e9:001c0727;2026-05-30T10:30:00;Baby Space;;Espace Découverte;Without words;0–2 years;;Dalija Acin Thelander (conception) | Dalija Acin Thelander (réalisation) | Dalija Acin Thelander (décors) | Stephany Ortega (soprano) | Emmanuelle Bizien (piano) | Aifric Ní Chaoimh (danse) | Aifric Ní Chaoimh (comédie);
000000e9:001c0735;2026-05-31T10:30:00;Baby Space;;Espace Découverte;Without words;0–2 years;;Dalija Acin Thelander (conception) | Dalija Acin Thelander (réalisation) | Dalija Acin Thelander (décors) | Stephany Ortega (soprano) | Emmanuelle Bizien (piano) | Aifric Ní Chaoimh (danse) | Aifric Ní Chaoimh (comédie);
000000e9:0018af7d;2026-06-01T19:30:00;Sir Simon Rattle & LSO;The Heavenly Life;Grand Auditorium;Classical Hits;Soulful;Orchestra;London Symphony Orchestra | Sir Simon Rattle (direction) | Lucy Crowe (soprano);Roberto Gerhard — Symphonie N° 3 «Collages» | Richard Strauss — Vier letzte Lieder | Gustav Mahler — Symphonie N° 4
000000e9:001a0475;2026-06-05T19:30:00;Rachmaninov & Shostakovich;Lessons in Virtuosity;Grand Auditorium;Classical Hits;Soulful;Orchestra;Luxembourg Philharmonic (orchestre) | Daniele Rustioni (direction) | Francesco Piemontesi (piano);Sergueï Rachmaninov — Concerto pour piano et orchestre N° 3 | Dmitri Chostakovitch — Symphonie N° 6
000000e9:001b0d00;2026-06-06T10:30:00;Loopino et le soleil qui ne voulait pas se coucher;;Espace Découverte;In French;3–5 years;;Sarah Scherer (mise en scène) | Anja Di Bartolomeo (texte) | Renelde Pierlot (comédie) | Quatuor Lakmé (ensemble de musique de chambre) | Elina Bushka (violon) | Charlotte Chahuneau (violon) | Grégoire Vecchioni (alto) | Caroline Sypniewski (violoncelle) | Florian Angerer (décors) | Florian Angerer (costumes) | Ruth Lorang (atelier créatif) | Laurène Schuller (atelier musical);
000000e9:001ad279;2026-06-06T19:30:00;Recréation du monde;;Grand Auditorium;External Organiser;;0;Orchestre de Chambre du Luxembourg (orchestre de chambre) | Pavel Baleff (direction) | Peter Moore (trombone);Andreï Petrov — La Création du monde. Suite de ballet | Nino Rota — Concerto pour trombone et orchestre | Wolfgang A. Mozart — Idomeneo: Musique de ballet KV 367 | Arthur Honegger — Symphonie N° 4 «Deliciae basilienses»
000000e9:001b8874;2026-06-06T19:30:00;Veda & The String Machine;Album Release «Rise And Shine»;Salle de Musique de Chambre;Fräiraim;Jazz and More;Jazz / Blues;Veda Bartringer (guitare) | Veda Bartringer (composition) | Julien Cuvelier (saxophone) | Laurent Peckels (contrebasse) | Maxime Magotteaux (Drums) | Laurène Schuller (violon) | Julien Gillain (violon) | Marie Ghitta (alto) | Beatriz Jimenez (violoncelle) | Margaux Vranken (piano) | Guests | Naïssam Jalal (flûte) | Veda Bartringer Quartet (ensemble);
000000e9:001b0d03;2026-06-07T10:30:00;Loopino an d’Sonn, déi net ënnergoe wëll;;Espace Découverte;In Luxembourgish;3–5 years;;Sarah Scherer (Regie) | Anja Di Bartolomeo (Text) | Renelde Pierlot (Schauspill) | Quatuor Lakmé (ensemble de musique de chambre) | Elina Bushka (Gei) | Charlotte Chahuneau (Gei) | Grégoire Vecchioni (Viola) | Caroline Sypniewski (Cello) | Florian Angerer (Bün) | Florian Angerer (Kostümer) | Ruth Lorang (Kreativitéitsatelier) | Laurène Schuller (Museksatelier);
000000e9:001b3a48;2026-06-07T11:00:00;La chasse et la clarinette ;;Salle de Musique de Chambre;Mood-booster;Instrument Focus;Chamber;Ryoko Yano (violon) | Ryou Banno (alto) | Jean-Philippe Vivier (clarinette) | Quatuor Henri Pensis (quatuor à cordes) | Andréa Garnier (violon) | Georgi Anichenko (violoncelle);Joseph Haydn — Streichquartett op. 1/1 «Jagdquartett» / «La Chasse» | Johannes Brahms — Klarinettenquintett
000000e9:001b0caf;2026-06-08T19:30:00;Concert surprise;The Jussen Brothers;Grand Auditorium;External Organiser;;0;Solistes Européens, Luxembourg (ensemble) | Christoph König (direction) | Lucas Jussen (piano) | Arthur Jussen (piano);Edward Elgar — Froissart op. 19 | Felix Mendelssohn Bartholdy — Konzert für zwei Klaviere und Orchester E-Dur (mi majeur) | Œuvre surprise
000000e9:001b0ce4;2026-06-11T15:30:00;De Reeboufësch;;Espace Découverte;In Luxembourgish;3–5 years;;Anne Tournié (réalisation) | Anne Tournié (chorégraphie) | Celia Garcia Garcia (célesta) | New Amsterdam Clarinet Quartet (ensemble) | Sergio Hamerslag (clarinette) | Bart de Kater (clarinette) | Tom Wolfs (clarinette) | Jesse Faber (clarinette) | Chris Moron (dramaturgie musicale);
000000e9:001a047f;2026-06-11T19:30:00;Alexandre Desplat: From Paris to Hollywood;;Grand Auditorium;Film;Epic;Film;Luxembourg Philharmonic (orchestre) | Alexandre Desplat (direction);Alexandre Desplat — The Tree of Life | Alexandre Desplat — The Curious Case of Benjamin Button | Alexandre Desplat — Suite Royale | Alexandre Desplat — Wes Anderson’s Suite | Alexandre Desplat — The Shape of Water | Alexandre Desplat — Little Women | Alexandre Desplat — Harry Potter and the Deathly Hallows Suite | Alexandre Desplat — The Imitation Game | Alexandre Desplat — Godzilla
000000e9:001d2feb;2026-06-11T19:30:00;UA days in Luxembourg ;;Salle de Musique de Chambre;;;0;Marta Kuziy (piano);Mykola Lyssenko — Sonate pour piano op. 16 | Mykola Lyssenko — Polonaise de Concert | Viktor Kossenko — Étude op. 8/8 | Viktor Kossenko — Mazurka op. 9/2 | Viktor Kossenko — Poème-Légende op. 12/1 | Viktor Kossenko — Concert-Valse op. 22 | Levko Révoutsky — Chant op. 17 | Levko Révoutsky — Prélude op. 4/1 | Levko Révoutsky — Prélude op. 4/2 | Nestor Nyzhankivsky — Prélude et Fugue | Nestor Nyzhankivsky — Valse
000000e9:001b0ce5;2026-06-12T10:00:00;De Reeboufësch;;Espace Découverte;In Luxembourgish;3–5 years;0;Anne Tournié (réalisation) | Anne Tournié (chorégraphie) | Celia Garcia Garcia (célesta) | New Amsterdam Clarinet Quartet (ensemble) | Sergio Hamerslag (clarinette) | Bart de Kater (clarinette) | Tom Wolfs (clarinette) | Jesse Faber (clarinette) | Chris Moron (dramaturgie musicale);
000000e9:001b0ce6;2026-06-12T15:30:00;De Reeboufësch;;Espace Découverte;In Luxembourgish;3–5 years;;Anne Tournié (réalisation) | Anne Tournié (chorégraphie) | Celia Garcia Garcia (célesta) | New Amsterdam Clarinet Quartet (ensemble) | Sergio Hamerslag (clarinette) | Bart de Kater (clarinette) | Tom Wolfs (clarinette) | Jesse Faber (clarinette) | Chris Moron (dramaturgie musicale);
000000e9:001b0ce7;2026-06-13T10:30:00;De Reeboufësch;;Espace Découverte;In Luxembourgish;3–5 years;;Anne Tournié (réalisation) | Anne Tournié (chorégraphie) | Celia Garcia Garcia (célesta) | New Amsterdam Clarinet Quartet (ensemble) | Sergio Hamerslag (clarinette) | Bart de Kater (clarinette) | Tom Wolfs (clarinette) | Jesse Faber (clarinette) | Chris Moron (dramaturgie musicale);
000000e9:001bc1f4;2026-06-13T19:00:00;Bright Horizons;Voices International conducted by James Libbey;Grand Auditorium;External Organiser;;0;Voices International (chœur) | James Libbey (direction de chœur) | Chanteuses et chanteurs de l'International School of Luxembourg;
